"GeneSymbol","logFC","adj.P.Val","P.Value","Degree","Betweenness","Closeness","Centrality_Rank","Louvain_Module","Module_Size","Rank","Score","MCC_Hub","Is_MCC_Hub","Top_Centrality","Major_Module","Strong_DEG","Priority_Score","Direction","Validation_logFC","Direction_consistency","Validated_in_GSE19435"
"CHI3L2",1.78253170196921,0.00813250656746898,0.000543418321164745,0,0,NA,576,78,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"GUCY1A1",-1.08086552122906,0.00819883856153883,0.000548812447108321,4,0,0.22433451508968,233,12,32,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"CAMKMT",1.2064996449335,0.00827688306189915,0.000555799896921282,2,457,0.229815730936961,307,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"WDR5",1.09582252285468,0.00827688306189915,0.000556220000391012,14,2390,0.276273588064016,69,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"NUDT16L2P",-1.60772044205665,0.00832930473575282,0.000560977289585859,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"PEX14",1.52156648778448,0.00843497740450814,0.000571130353784951,1,0,1.26742712294043,446,25,2,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"BCAS2",-1.44267424409606,0.00844128557311202,0.000571736201824763,2,0,0.206522783115455,375,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"ZNF23",1.64136112148153,0.00922580311042018,0.000642660401218087,0,0,NA,909,411,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",16.0635782857143,"Consistent","Yes"
"RUNDC3A",1.72602181801478,0.00933568629613292,0.00065379315520478,0,0,NA,550,52,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"ARRDC1",1.5343369902931,0.00986268771297142,0.000701430308905282,0,0,NA,624,126,1,NA,NA,NA,0,0,0,1,1,"Up_in_ATB12m",NA,NA,"No"
"OR2AG1",-1.58137610482512,0.00993430412781732,0.000708656754328403,0,0,NA,730,232,1,NA,NA,NA,0,0,0,1,1,"Down_in_ATB12m",NA,NA,"No"
"ADCY6",-1.27488133507143,0.0103369152524619,0.000745870449077726,7,28,0.234951437384673,145,12,32,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"PDE9A",1.6636785542266,0.0105916839796809,0.00076941135555642,5,522,0.218893155765421,178,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"POU2AF1",1.35788328714039,0.0106297780593347,0.000773012493083117,5,2,0.282650097693254,190,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"ADGRL1",1.10744373956034,0.010837739047779,0.000793234351977456,2,15,0.237628406244957,331,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PTPRE",-1.23061917043473,0.0110839110714196,0.000817367641223793,1,0,0.231477854695589,414,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",-168.634128571429,"Consistent","Yes"
"CD72",1.35367895955665,0.0114034854843143,0.000846943163779325,6,0,0.284100953847242,164,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"NSD1",-1.00768225780049,0.0114061667384421,0.000847414602383888,3,2329,0.278989133434167,237,4,59,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"PDE4D",1.20934251265764,0.0115068998721871,0.000857091184822559,5,1607,0.237738802917647,170,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"RPS4X",-1.11606747508128,0.0115285926250382,0.000859262232758345,14,3836,0.300369231172817,68,4,59,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TRAF2",1.40565282737069,0.0116357414793003,0.000869644246827932,6,1189,0.316744146803304,153,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"POLR1E",1.09956095928818,0.0116490564083346,0.000871132672063638,5,65,0.221763630958203,187,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",46.4505928571429,"Consistent","Yes"
"CD8B",1.53063357821059,0.0117952473971806,0.000885311596684493,3,0,0.278184391304612,279,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"LARS2",1.38505852879434,0.0120634067600606,0.000909525342943743,3,1012,0.228520107773675,244,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"C1QA",-1.39876163863177,0.0124358517554149,0.0009476113245059,5,1000,0.277417209437273,175,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TNFRSF21",1.33919890291872,0.0125905045991838,0.000963394457484496,2,0,0.267862103653277,363,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CHRAC1",1.12876875938054,0.0130343670322164,0.00100618877854504,1,0,0.190122354943493,396,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PDE5A",-1.30213791441133,0.0132722004298551,0.00103016846511504,6,4537,0.270733581604303,151,12,32,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"MZT2A",1.24897195552463,0.0138580865898357,0.00108708709989925,2,0,0.19370812330664,350,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SPRY2",1.10591862825862,0.0141792865230006,0.00111708676826841,2,457,0.273810940122091,305,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PYGO2",1.21925492247537,0.0159186941458308,0.00129591537318116,5,1005,0.256348831429934,174,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"NKX2-2",-1.23065569186823,0.0159698999083728,0.00130177456855106,3,1365,0.227766643624772,243,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"UBL5",-1.2289185848202,0.0167914983723445,0.00138758904421377,1,0,0.211483752460576,498,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"MRPL12",1.2627177948633,0.01688334186316,0.00139825118832701,7,0,0.236057165004989,147,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SUMO4",-1.31589466146552,0.0172960713428017,0.00144173599704876,1,0,0.245616838804028,480,11,53,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"IL5RA",1.14408653882882,0.0173744327249333,0.00144900363116411,6,915,0.313917942672278,154,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CCR2",-1.26592128413793,0.0178502414670843,0.00149926759755083,15,155,0.321129478283794,64,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",-14.8176328571429,"Consistent","Yes"
"H3-3A",-1.09598416314163,0.0185434311285956,0.00157323398554924,14,91.3333333333333,0.270747825593473,71,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",-5862.18,"Consistent","Yes"
"DDX31",1.09807121923768,0.0188397739500665,0.00160473316829918,8,4,0.246572613750461,127,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",17.0561881428571,"Consistent","Yes"
"IFNLR1",1.23360034545566,0.0192830555946541,0.00165431477778447,3,0,0.31649987077407,278,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"FFAR3",-1.30231641352709,0.0200711719765519,0.00174190116516453,3,454,0.1790670606142,262,12,32,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TLE1",1.15098609273399,0.0201968285783861,0.00175922069766637,4,811,0.214504534335479,205,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"DUS1L",1.02597182973153,0.0202981783865984,0.00177320581870181,3,8,0.222852068558639,270,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CEP290",1.23511460620443,0.0207501883970575,0.00182279713873074,2,457,0.135996327505287,316,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",9.34942371428572,"Consistent","Yes"
"FAAH",1.15032923362192,0.0210731478261064,0.00185919855585072,2,0,0.181762260519292,344,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"RUVBL1",1.06537637066626,0.0215180073954186,0.00190664734919496,15,4266,0.254483465242448,61,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MRPS33",1.15862394764286,0.0217012885353932,0.00192610365099973,5,0,0.240765233920772,195,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"DNMT3A",1.20812201562315,0.0221624246671983,0.00198298589154538,10,3061.5,0.282591325433528,97,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CAV2",-1.45207557638916,0.0224213167908292,0.00201801820155861,2,2175,0.249741397690274,286,7,31,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TCL1A",1.35607356697168,0.0227730201913108,0.00205594118472506,5,1485.5,0.30276727971532,172,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"RAPH1",1.12288686808621,0.0231701302399476,0.00210405641631842,1,0,0.240291791884224,474,7,31,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MRPL2",1.26852089260837,0.0234524298868252,0.00213238544177214,9,98,0.281937588374814,116,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MMP8",-1.30792010480542,0.0235192211073044,0.00214073662510431,2,0,0.267776594805485,342,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TGFB1I1",-1.32809680553079,0.0240023760714242,0.00219741852031162,2,51,0.24689042054387,329,7,31,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"SHMT1",1.00600974703818,0.0240850740347936,0.0022083674755973,1,0,0.152064188352414,481,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"F3",-1.22956378152709,0.0245043040188308,0.00226316646857985,4,561,0.257590482875295,208,7,31,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"RPGRIP1",1.28168711122414,0.0249832829606495,0.00232424774679965,2,912,0.156045945650355,294,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"WDR12",1.02141686815271,0.0257184860365658,0.00241878247283405,17,4500,0.289802067718771,47,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CCRL2",-1.03357367804433,0.0260484051315006,0.0024579629545921,9,201,0.312056486312099,115,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"H4C4",-1.40554245540517,0.0272774928653889,0.00260745140452108,17,266.166666666667,0.268135596991027,54,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",-8.82479822857143,"Consistent","Yes"
"KRR1",1.08267502425616,0.0272892611794187,0.00260984507521404,15,77,0.252252649203587,65,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"KAT6B",1.15247599481158,0.0278478011892866,0.00267845650379939,5,0,0.255934695300805,191,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PML",-1.0768211771133,0.0279339171390851,0.00268805770356634,4,1960,0.338573334762536,202,11,53,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"FCER2",1.65332784672167,0.0281243528119215,0.00271094596735503,1,0,0.283964969386964,425,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"TUBGCP6",1.28278260962069,0.028565435803958,0.00276636749946653,2,0,0.203213434449025,349,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"GNB4",-1.0912869818436,0.0287638344142623,0.00279128263002904,5,3695,0.289767597529257,165,12,32,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"HDAC9",-1.42207288014778,0.0288124648838726,0.00279944107370353,5,3454,0.306845056645741,166,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"POLR3G",-1.2138588724101,0.0289720690242045,0.00281924221878096,4,456,0.202473447464108,210,4,59,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"CTPS2",1.0047320956798,0.0295597460206373,0.00288894555760542,4,97,0.186510562484093,216,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",29.5137171428571,"Consistent","Yes"
"RCC1L",1.2151043930468,0.0295964093677872,0.00289338890568312,2,1365,0.176443213023204,289,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CDH6",-1.07285912823276,0.0305401651915138,0.00301256864405291,1,0,0.243438456578924,430,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"NOC4L",1.13944235393842,0.0310748484355608,0.00308439138417373,16,780,0.260137850341218,60,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SPRY1",1.10227075003818,0.0314629556877668,0.00313157364206119,1,0,0.226373389560925,518,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"SH3BP2",-1.07871281093227,0.0316017777935478,0.00315208179342813,2,0,0.267577911618665,346,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TRIM46",1.27260362211084,0.0321729482534187,0.00321927025567226,1,0,0.263251978125945,490,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"NUDT2",1.01992558833251,0.0326386201002719,0.00328237332596903,7,228,0.212727515096454,139,12,32,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PRDM1",-1.15782583081034,0.0338902461578359,0.00345066150987768,3,991.5,0.315425693833221,245,11,53,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"MYLK",-1.12532050113301,0.033898228150221,0.00345243976060278,4,0,0.23098601778088,227,7,31,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"ERBB2",1.03389196016626,0.0340222562838101,0.0034684246365003,18,3855.5,0.360802083513866,39,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"PARP15",1.05769635671921,0.0341732721244024,0.0034881612693304,3,0,0.271217916489753,283,11,53,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"IL6ST",-1.38252004816379,0.0343216900514079,0.00350767076450099,8,488,0.325026470496396,124,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"CCL25",-1.19322944170936,0.0363488882946279,0.00377070263620565,7,0,0.2989884008168,149,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"SIAH1",-1.08150671729064,0.0370120890133355,0.00386177668602649,1,0,0.241450262036797,447,11,53,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"RCL1",1.24893180805172,0.0384600933506516,0.00406253108607485,11,358,0.25082984699927,91,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"ANP32E",-1.19511471120197,0.0405952334435221,0.00434651173009022,1,0,0.205066944507004,475,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"H3C14",-1.07525018103448,0.0412589691512492,0.00443838615605442,20,204.333333333333,0.269787721831187,34,10,49,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TRDMT1",1.15952622847291,0.0416110388395724,0.00449051396255215,2,346,0.239430802929629,319,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"EIF2S2",1.09857910216133,0.0426361949048658,0.00464576230563448,4,2275,0.238670200514235,201,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"CAPRIN1",1.0301063501798,0.042906166023061,0.00469101789689521,1,0,0.304777013691009,495,11,53,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"D2HGDH",1.1192951117069,0.0435482369909292,0.0047908500646793,1,0,0.205020495334889,470,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MUC1",-1.34533732084975,0.0436779051126754,0.00480696472180743,5,457,0.335634161695055,181,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"PDGFRB",1.2902562216133,0.0445026339108887,0.00493165052379986,14,6611,0.345592302195567,67,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MYBPH",1.11502163061453,0.0448926386377221,0.0049855126929738,2,0,0.273533104075166,352,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"AACS",1.02081895315025,0.0451642670280839,0.00503270177148072,2,457,0.194434668465541,300,4,59,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"MARCO",-1.031821635133,0.0452930597621375,0.00505184812574242,1,0,0.268224634031498,420,6,101,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"DONSON",1.15640806903941,0.0454684373228505,0.0050771852901847,2,0,0.217294971756398,356,10,49,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"RECK",1.02149505078941,0.045514061604664,0.00508613446993323,1,0,0.285454474062597,513,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"ELANE",-1.19013832121921,0.04691748567827,0.00530058020324043,9,3021,0.305538655309701,109,3,67,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"KCNJ6",-1.13010521280788,0.0470219572766986,0.00531671882318245,3,912,0.237555810054939,249,12,32,NA,NA,NA,0,0,1,0,1,"Down_in_ATB12m",NA,NA,"No"
"TIGIT",1.20351047150493,0.0477986918514049,0.00543150852547035,11,56,0.315541957090428,93,6,101,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"EPAS1",1.07236739007389,0.0492478863703045,0.00566187510302033,1,0,0.303204433934534,424,3,67,NA,NA,NA,0,0,1,0,1,"Up_in_ATB12m",NA,NA,"No"
"FBXO6",-1.49524796321182,9.63279641230498e-11,4.89481725763417e-14,0,0,NA,638,140,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-224.540304285714,"Consistent","Yes"
"SESTD1",-1.12775081718103,9.18211900156847e-10,6.02667081045548e-13,0,0,NA,726,228,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-37.0491728571428,"Consistent","Yes"
"RHBDF2",-1.08069504759606,2.11034554919e-09,1.51916640919015e-12,0,0,NA,684,186,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-622.1243,"Consistent","Yes"
"VPS9D1",-1.43323030404926,5.50243980542411e-09,4.42702277330813e-12,0,0,NA,598,100,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-267.401657142857,"Consistent","Yes"
"PRPS1",1.00067146573399,9.52585150540437e-09,8.87420266853957e-12,0,0,NA,689,191,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PSTPIP2",-1.39844894850739,1.88102886234006e-08,2.03113361943095e-11,0,0,NA,729,231,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-473.026942857143,"Consistent","Yes"
"FAM168B",1.15051725222291,3.83417693770168e-08,4.78957547636932e-11,0,0,NA,775,277,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",15.4559342857143,"Consistent","Yes"
"SCO2",-1.39768750141872,6.23392041867561e-08,8.84318917768554e-11,2,1365,0.267464309866163,288,17,23,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-747.913485714286,"Consistent","Yes"
"YPEL1",1.10878143392611,7.32276128678565e-08,1.08528993685291e-10,0,0,NA,563,65,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",27.1489685714286,"Consistent","Yes"
"LHFPL2",-1.48527424249507,9.78319209845154e-08,1.5869703459839e-10,0,0,NA,964,466,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-137.928065714286,"Consistent","Yes"
"GK",-1.47003103820443,9.78319209845154e-08,1.56276954654135e-10,0,0,NA,574,76,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-298.0946,"Consistent","Yes"
"VAMP5",-1.30113470607635,1.16842647312711e-07,2.02856113138454e-10,0,0,NA,586,88,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-1016.91335714286,"Consistent","Yes"
"RASA3",1.06273071365271,1.97245797339201e-07,4.05090773896434e-10,0,0,NA,582,84,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"SMARCD3",-1.45627855591256,2.07182951540597e-07,4.34272240742714e-10,1,0,0.239923978672959,423,16,16,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-42.1339825714286,"Consistent","Yes"
"ZNF438",-1.20067537261823,2.74550960922687e-07,6.27797501210014e-10,0,0,NA,905,407,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-98.3927442857143,"Consistent","Yes"
"MAP3K4",1.0794744024803,2.74550960922687e-07,6.26340883116518e-10,2,2,0.856898029134533,334,18,4,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",74.5922485714285,"Consistent","Yes"
"MCTP1",-1.26232990128818,2.9286598907446e-07,6.94480124840455e-10,0,0,NA,901,403,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"MSRB2",-1.16440909451232,3.72792796917115e-07,9.39263255767117e-10,0,0,NA,817,319,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CARD16",-1.24439028508497,4.25803379644542e-07,1.14903511877724e-09,1,0,0.191733923550075,517,17,23,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-173.082542857143,"Consistent","Yes"
"KLF12",1.32627676116256,6.86336249114698e-07,2.06346991116612e-09,0,0,NA,593,95,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",25.5140212857143,"Consistent","Yes"
"DBP",1.49234988068965,1.24598558140836e-06,4.56385648374258e-09,0,0,NA,629,131,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MYOF",-1.35759499564778,1.30354863567841e-06,4.85556690095142e-09,1,0,0.565995019243831,499,26,6,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-28.153903,"Consistent","Yes"
"CALHM6",-1.31462967883251,1.84191868911891e-06,7.40963669904496e-09,0,0,NA,987,489,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-139.463094285714,"Consistent","Yes"
"LOC100131257",-1.05402197173892,1.91176441588106e-06,7.89299530174687e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"NCALD",1.43116675108621,2.34444664787412e-06,1.02750408864928e-08,0,0,NA,669,171,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",108.740868571429,"Consistent","Yes"
"ZNF831",1.07408232975985,3.04588893687235e-06,1.47680245293085e-08,0,0,NA,835,337,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",87.9679885714286,"Consistent","Yes"
"PGS1",-1.09488035565271,3.57197298439254e-06,1.83019089628209e-08,0,0,NA,816,318,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"GLOD4",1.00766089972906,3.57197298439254e-06,1.82175979708185e-08,0,0,NA,1004,506,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",53.5217342857143,"Consistent","Yes"
"MIR21",-1.39844039324877,3.98307285307634e-06,2.08299420869737e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",NA,NA,"No"
"CA5B",1.17588866200739,5.53692856697329e-06,3.22384737972445e-08,0,0,NA,844,346,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"MRFAP1L2",1.29669700986823,5.82988589106203e-06,3.50551034926556e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",47.8797528571429,"Consistent","Yes"
"LRRK2",-1.23633256690517,7.3276394993923e-06,4.80948581400269e-08,1,0,0.528764805414552,457,27,6,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-152.073128571429,"Consistent","Yes"
"HPSE",-1.27912834969951,7.85798100896137e-06,5.29067341544688e-08,0,0,NA,549,51,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-123.984627142857,"Consistent","Yes"
"SESN1",1.17116252919458,7.97517834195581e-06,5.42023723352843e-08,1,0,0.600841177648708,413,18,4,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",59.1492585714286,"Consistent","Yes"
"APOL2",-1.0469527015431,1.09131403730621e-05,8.549934575293e-08,0,0,NA,746,248,1,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-53.2900114285714,"Consistent","Yes"
"S1PR5",1.09103923381773,1.19344706667054e-05,9.77883201290462e-08,0,0,NA,854,356,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"DCTD",1.22138371603571,1.3250239193063e-05,1.12081420256697e-07,3,0,0.262352476853695,282,17,23,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",11.8664921428571,"Consistent","Yes"
"TSPAN3",1.17766438764163,1.55190625215936e-05,1.37082183454225e-07,0,0,NA,661,163,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",28.9154771428572,"Consistent","Yes"
"ABCA1",-1.06202205887192,1.97796282395053e-05,1.92222255762803e-07,1,0,0.781860828772479,385,5,3,NA,NA,NA,0,0,0,0,0,"Down_in_ATB12m",-486.474742857143,"Consistent","Yes"
"PAFAH2",1.29278862793719,2.37529609366612e-05,2.4340863190159e-07,0,0,NA,864,366,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"P2RY10",1.35495058528695,2.76773927774174e-05,2.9475828517374e-07,0,0,NA,994,496,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",80.2567685714286,"Consistent","Yes"
"ADGRG1",1.02413071784606,3.00153080403658e-05,3.29162509652889e-07,1,0,1.17370892018779,509,39,2,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
"PHB1",1.10965001281773,3.2446943283361e-05,3.72598320735629e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",35.5100642857143,"Consistent","Yes"
"ARL4C",1.4441671359803,3.26645193555861e-05,3.76916920005811e-07,0,0,NA,813,315,1,NA,NA,NA,0,0,0,0,0,"Up_in_ATB12m",NA,NA,"No"
