"Gene","GeneSymbol","EntrezID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1717765","NUDT11",55190,-0.256574669083744,-0.292906428105263,-0.616225373176586,0.540175922722372,0.809140529551904,-6.30946667503689
"ILMN_1762134","ECHDC1",55862,-0.231511817522168,-0.377053530035088,-0.616497643091861,0.539997520321465,0.809140529551904,-6.30930086101154
"ILMN_3310905","SNORD113-2",767562,-0.0746269486206897,0.0762409573333333,-0.616545543760383,0.539966136971654,0.809140529551904,-6.30927168173962
"ILMN_1761646","PCDHGA10",56106,-0.252220496706897,-0.258750461350877,-0.615915822646747,0.540378789661628,0.809298989479193,-6.30965510539767
"ILMN_1743847","ACAP3",116983,-0.0815781216736453,0.0848243991403509,-0.615884376226586,0.540399400565571,0.809298989479193,-6.30967424231334
"ILMN_1813796","TMEM169",92691,-0.181482919621921,-0.131386975210526,-0.61534033780557,0.540756043124608,0.809586854705473,-6.31000516768999
"ILMN_1746769","PLA2G3",50487,-0.0857180212179803,0.116356269245614,-0.615293559705096,0.540786713987097,0.809587600118339,-6.3100336082026
"ILMN_2092987","OR2G3",81469,0.19819539620936,-0.335570821859649,0.615245024922463,0.54081853759147,0.809590832271013,-6.31006311450156
"ILMN_3247405","CXADRP2",646243,-0.154616432594828,0.29619040145614,-0.614412578317299,0.541364511112006,0.809997377778413,-6.31056883569246
"ILMN_1761828","E2F4",1874,-0.0478723854507389,-0.00322316485964912,-0.614352292910156,0.541404061233637,0.810005233492537,-6.31060543355812
"ILMN_1748150","SAMD7",344658,-0.19781302960468,-0.332488373280702,-0.614278009120613,0.541452797002401,0.810026830167572,-6.31065052464256
"ILMN_2271568","VCX3A",51481,0.10220379607266,0.14786723345614,0.614247084286112,0.541473086689013,0.810031526587127,-6.3106692947742
"ILMN_3238435","SNORA12",677800,0.129001221584975,0.207133998491228,0.614151000942102,0.541536129154112,0.810048865117272,-6.31072760755346
"ILMN_1789419","EXOC3",11336,0.0575033081576355,-0.0413516445087719,0.614080401648151,0.541582453351477,0.810092502351267,-6.31077044837989
"ILMN_1792800","LCN6",158062,0.103059016786946,0.125458827035088,0.613934331904629,0.541678304432162,0.810184558763552,-6.31085907050285
"ILMN_1800634","NME4",4833,-0.103945050470443,0.0112568857192983,-0.613736310816891,0.541808259898884,0.810301951277166,-6.31097917886288
"ILMN_2227248","SLAMF9",89886,-0.247500382032019,-0.260666348070175,-0.613705325654254,0.541828596002332,0.810306706914893,-6.31099796924593
"ILMN_1729563","UGDH",7358,0.0901338467770937,-0.0894900833684211,0.613507980000174,0.541958126574118,0.810408344656776,-6.31111762392838
"ILMN_1774948","CPEB2",132864,-0.234488334852217,0.0588904380701754,-0.61330174060675,0.542093511615905,0.81042061998325,-6.31124263048879
"ILMN_1743399","CCDC162P",221262,-0.219368626621921,0.555781023526316,-0.61284924326503,0.542390612371033,0.810571157823097,-6.31151675448485
"ILMN_1752335","CEACAM19",56971,0.189889691412562,0.468308968789474,0.612940483030533,0.542330699450469,0.810571157823097,-6.31146149728078
"ILMN_2157091","PIK3CD-AS1",644997,-0.126675756737685,0.192073407175439,-0.612808556626754,0.542417330490308,0.810571157823097,-6.31154139276732
"ILMN_1791306","IDNK",414328,-0.0754291363743843,0.0279003065789474,-0.612969737650224,0.542311490016109,0.810571157823097,-6.3114437781944
"ILMN_1708183","PZP",5858,0.203040987417488,0.464213310894737,0.612621043245382,0.542540475561331,0.81067826255931,-6.31165492288619
"ILMN_1677505","CCL21",6366,-0.303753073694582,-0.196209100350877,-0.612548740624404,0.542587962453403,0.810723570219446,-6.3116986894045
"ILMN_1688479","LRRC42",115353,0.196074622002463,-0.325355352245614,0.612330610870381,0.542731238523534,0.810886344638272,-6.31183069771353
"ILMN_1728334","NHSL2",340527,-0.167332150857143,0.31052146554386,-0.612353263193191,0.542716358700416,0.810886344638272,-6.31181699108307
"ILMN_1709815","PURG",29942,-0.175955399876847,-0.116365851929825,-0.612114121680343,0.542873456134881,0.81107128982532,-6.31196166730954
"ILMN_1784654","RFPL3",10738,0.250139883618226,-0.111730667614035,0.611846654586964,0.543049188819005,0.811106060827147,-6.31212341392972
"ILMN_1733298","CFAP107",93190,0.244494770110838,0.250563102807018,0.611874708267082,0.543030755472716,0.811106060827147,-6.31210645217176
"ILMN_1731326","PRR23C",389152,-0.256854752568966,0.790253808350877,-0.611527438277656,0.543258960106449,0.811161606752266,-6.31231636378588
"ILMN_3310141","MIR16-2",406951,-0.254179981227833,-0.490596496964912,-0.611532353820953,0.543255729569656,0.811161606752266,-6.3123133933458
"ILMN_2135175","SNORD36A",26815,0.150846723549261,-0.348808075280702,0.611548513964728,0.543245109055132,0.811161606752266,-6.31230362767959
"ILMN_2222234","PRDX4",10549,0.0762623508472906,0.00304789984210526,0.611550969055146,0.543243495568657,0.811161606752266,-6.3123021440323
"ILMN_2205785","AKNAD1",254268,-0.254379569365764,-0.506419167807018,-0.611471631850991,0.543295637252211,0.811162559232707,-6.31235008569924
"ILMN_2043865","DCUN1D1",54165,0.220069494043104,0.738762314929825,0.61148958100904,0.543283840553734,0.811162559232707,-6.31233923996874
"ILMN_1781980","CFC1B",653275,-0.190955665458128,-0.161602932140351,-0.611421942061336,0.543328295481483,0.811162559232707,-6.31238010898239
"ILMN_1798577","SLC6A11",6538,-0.277915942278325,-0.143615713210526,-0.610908411524384,0.543665868182422,0.811282288026019,-6.31269025047334
"ILMN_1688721","FSIP2",401024,0.247581507165024,0.246232925403509,0.611015275444859,0.543595611652568,0.811282288026019,-6.31262573229568
"ILMN_2127298","F2RL3",9002,-0.23917997941995,0.824244231473684,-0.611091153723144,0.543545729113442,0.811282288026019,-6.31257991467353
"ILMN_1799708","GYPA",2993,-0.215856652167488,0.459710314368421,-0.610915168800341,0.543661425547033,0.811282288026019,-6.31268617115562
"ILMN_1815812","CDIP1",29965,0.183897971269704,-0.294440491087719,0.610937606371162,0.543646673885532,0.811282288026019,-6.31267262543999
"ILMN_1707901","DHRS7B",25979,-0.0748899019642857,0.0887266720175439,-0.610989885403274,0.543612303641117,0.811282288026019,-6.31264106232467
"ILMN_3237139","MBOAT4",619373,-0.138681799198276,0.247146760140351,-0.610639976519231,0.543842368325679,0.811430124733111,-6.31285226669024
"ILMN_1738335","TNFSF18",8995,-0.151240118522167,0.330880310175439,-0.610241254210535,0.544104588356933,0.811603202775591,-6.31309278920638
"ILMN_1796969","POU4F3",5459,-0.0866354660184729,0.110220783298246,-0.610259100092004,0.544092850620275,0.811603202775591,-6.31308202729324
"ILMN_1770442","OR52N1",79473,-0.12095533269335,0.0994911400701755,-0.610031795441283,0.544242364920743,0.811757441343132,-6.31321907956569
"ILMN_2196479","XRN2",22803,-0.331124569150246,0.491741309298246,-0.609321405925342,0.544709773290907,0.811819732613373,-6.31364708077713
"ILMN_1665437","CYP2E1",1571,0.257034723885468,-0.626842205175439,0.609696097034155,0.544463215771137,0.811819732613373,-6.31342139518694
"ILMN_1736254","SPATA31E1",286234,-0.230820185552956,-0.596082941210526,-0.609542322344883,0.544564397050273,0.811819732613373,-6.31351403399676
"ILMN_1744995","RGSL1",353299,-0.210413375912561,0.508930760140351,-0.609767106589134,0.544416495859084,0.811819732613373,-6.31337860896792
"ILMN_1660654","CDCA2",157313,-0.157464785362069,0.34328564277193,-0.609507608933505,0.544587239244653,0.811819732613373,-6.31353494327971
"ILMN_1682987","PDZRN4",29951,0.199665587816503,0.621064537754386,0.609170634358037,0.544809001374106,0.811875463362663,-6.31373785553575
"ILMN_3243121","LINC00323",284835,-0.164585359631773,0.311085998280702,-0.609082829099459,0.544866793355095,0.811875463362663,-6.31379071007021
"ILMN_2144295","MYMK",389827,0.0994913781982758,0.124351171736842,0.608814692087944,0.545043296075795,0.811875463362663,-6.31395206908896
"ILMN_2336393","SMN2",6607,0.18405595248399,0.481111313105263,0.608614403558984,0.545175156150777,0.811997620015316,-6.31407255261617
"ILMN_1793686","C10orf88B",399815,0.182878054533251,0.409231827263158,0.608536162022717,0.545226670927681,0.811997620015316,-6.31411960817049
"ILMN_3291556","LOC100131532",100131532,0.230661200536946,-0.180607807438597,0.608472071381962,0.545268870502994,0.812031972969476,-6.31415814872982
"ILMN_3310920","MIR202",574448,0.263600943349754,0.244110363508772,0.607229725965158,0.546087203799446,0.812321195517521,-6.31490443489921
"ILMN_1682989","ADAMTS17",170691,-0.24722412460468,-0.357858212438597,-0.607969866558529,0.545599597743551,0.812321195517521,-6.31446000818807
"ILMN_1717101","MINK1",50488,0.242373604926108,-0.0592680761403509,0.608048784908533,0.545547619261731,0.812321195517521,-6.31441258915094
"ILMN_1681949","PDGFRA",5156,0.236670044092364,0.393249133385965,0.607635033208989,0.545820159144699,0.812321195517521,-6.31466112926034
"ILMN_1664607","NRIP2",83714,-0.234863866810345,-0.0923907052631579,-0.607314456614005,0.546031371849296,0.812321195517521,-6.31485358440036
"ILMN_1787830","BPIFA4P",317716,-0.213217684492611,-0.500114540526316,-0.607874692945105,0.545662285883765,0.812321195517521,-6.31451718631493
"ILMN_1728450","SLC25A51P1",442229,-0.201556786162561,0.433551470649123,-0.607533090067747,0.545887320133519,0.812321195517521,-6.31472234073492
"ILMN_3310563","MIR606",693191,-0.158239373203202,0.281057003614035,-0.607356422024837,0.546003720466496,0.812321195517521,-6.31482839656324
"ILMN_1780422","KRTAP12-4",386684,0.105806656852217,0.202741230280702,0.60780746619824,0.545706568430907,0.812321195517521,-6.31455756928023
"ILMN_1789176","PSMB1",5689,-0.0436101904987684,0.0841621686842105,-0.607721130333521,0.545763440919072,0.812321195517521,-6.31460942458677
"ILMN_1773389","PLTP",5360,0.228182036439656,0.639304354280702,0.606906192535191,0.546300417859824,0.812441041466588,-6.3150985367771
"ILMN_3311010","MIR15B",406949,-0.191979471417488,0.498886855947368,-0.606815306268002,0.546360321079184,0.812453382182826,-6.31515304506086
"ILMN_1791226","NXN",64359,-0.238496003337438,0.161285504912281,-0.606226344282105,0.546748587380342,0.812723690141654,-6.3155060748357
"ILMN_1677684","BTBD16",118663,-0.0761110432906404,0.0766422830526316,-0.606341844857832,0.546672433925247,0.812723690141654,-6.31543686929279
"ILMN_1713835","ENHO",375704,0.221928330007389,0.627143246526316,0.605893923135433,0.546967794022013,0.812896031449141,-6.31570518205085
"ILMN_1706304","AGO4",192670,-0.0915307086280788,0.0807902339473684,-0.605708592769532,0.547090024783551,0.812975363722372,-6.31581614086255
"ILMN_2188091","FGF6",2251,-0.0949204205258621,0.110412141719298,-0.605668166314704,0.547116689048272,0.812989408225229,-6.31584034006155
"ILMN_3235234","LINC02203",727924,0.257139046181035,0.0487313955087719,0.605561819767054,0.547186835686809,0.813049169644629,-6.31590399128965
"ILMN_1791270","CDH10",1008,-0.199921431891626,0.521127201140351,-0.605510206514721,0.547220881655352,0.813049169644629,-6.31593487921294
"ILMN_1688231","TREM1",54210,-0.127631974387931,0.134736522333333,-0.605449727933053,0.547260776884538,0.813050037841956,-6.3159710692813
"ILMN_1814270","LY6D",8581,-0.108363355415025,0.161895295578947,-0.605457303006773,0.547255779839519,0.813050037841956,-6.31596653659209
"ILMN_1756779","CLTC",1213,0.280071918034483,-0.45786462477193,0.6053683551707,0.547314457474368,0.813056169297232,-6.31601975668852
"ILMN_1670490","PDPN",10630,0.203833889729064,0.525986619298246,0.605365187314351,0.547316547323499,0.813056169297232,-6.31602165196746
"ILMN_1804652","PLEKHH3",79990,-0.26279534317734,-0.367117911754386,-0.605207636258162,0.547420489577573,0.813159427073794,-6.31611589995101
"ILMN_1764723","SH3PXD2B",285590,0.125893803732759,0.18953346822807,0.604814445446104,0.547679935789503,0.813365753145112,-6.31635100342149
"ILMN_1754738","AP1M1",8907,0.0473590851871921,-0.0265410772631579,0.604826801697512,0.547671781590921,0.813365753145112,-6.31634361745261
"ILMN_2090641","FAM110C",642273,-0.233640754163793,0.536300544368421,-0.604522768781611,0.547872438387029,0.813372742676423,-6.31652531035468
"ILMN_1708743","NT5DC2",64943,0.215032706238916,0.496554891,0.604461483813062,0.5479128899888,0.813372742676423,-6.31656192390198
"ILMN_1706193","ECT2L",345930,0.204912751687192,-0.249865037807018,0.604677054691582,0.547770607526834,0.813372742676423,-6.31643311892752
"ILMN_1753063","KIF15",56992,-0.204346788571429,-0.322039838403509,-0.604597560027631,0.547823073918511,0.813372742676423,-6.31648062277261
"ILMN_1656221","OR2T27",403239,0.106173457168719,0.140326843807018,0.604442018590902,0.547925738471253,0.813372742676423,-6.31657355226472
"ILMN_1784037","ZBTB40",9923,0.0774035571613301,-0.115372399526316,0.604502945654412,0.547885522624605,0.813372742676423,-6.31653715370865
"ILMN_1679358","ZDHHC5",25921,-0.0547720073460591,0.110772535157895,-0.604605002192756,0.547818161989464,0.813372742676423,-6.31647617579907
"ILMN_1794659","FUT2",2524,0.222792511330049,0.575056038368421,0.604292300224376,0.548024568745143,0.813442753186733,-6.31666298042311
"ILMN_1781027","TSNARE1",203062,0.140668311948276,0.273217788035088,0.604211144843525,0.548078143829979,0.813471146101242,-6.31671144613953
"ILMN_1691393","DNPEP",23549,0.0776810188694582,-0.0627829113333333,0.60408275396897,0.548162907060093,0.813520259649812,-6.31678810760807
"ILMN_1689350","LINC02876",100506650,-0.221774111197044,0.626054200175439,-0.604029430630441,0.548198112905057,0.813546944970111,-6.31681994194683
"ILMN_3239534","PRCD",768206,-0.209444413724138,0.709634070438596,-0.603264253271958,0.54870343471983,0.813889369113286,-6.31727645170416
"ILMN_1684278","SNORD38A",94162,0.254676232719212,-0.59905128445614,0.603127773391277,0.548793590592092,0.813919175948474,-6.3173578164534
"ILMN_3308260","MIR148B",442892,-0.133849578135468,0.284461537754386,-0.603047420027873,0.54884667392177,0.813946786485779,-6.31740571194698
"ILMN_1673941","RBM24",221662,-0.25735009532266,-0.326626659280702,-0.602556316703535,0.549171164887168,0.814070155319371,-6.31769830250125
"ILMN_1721180","POM121L9P",29774,-0.241709498811577,-0.384772081631579,-0.602633454071128,0.549120190815473,0.814070155319371,-6.31765236101862
"ILMN_1749234","RPL13AP17",399670,0.101488749791872,0.148301863122807,0.602465755269743,0.549231012934435,0.814107769643055,-6.31775223168192
"ILMN_1658237","KHDRBS2",202559,-0.236384078729064,0.49680020822807,-0.602189750953336,0.549413432344792,0.814240341663142,-6.31791654242807
"ILMN_2150797","TNP1",7141,-0.215958976657635,-0.382381321245614,-0.602027431880356,0.549520728133946,0.814307203918502,-6.31801313942422
"ILMN_1800172","RILP",83547,-0.176571183697044,-0.162860796666667,-0.60169261506742,0.54974208147551,0.814562955657614,-6.3182123095942
"ILMN_3308881","MIR196A1",406972,0.168169826412562,0.313674390157895,0.601638518191394,0.549777850112535,0.814585991111621,-6.31824447956574
"ILMN_3245228","SNORA20",677806,0.169700769825123,0.42243210022807,0.601306138489237,0.549997644065465,0.814834966338016,-6.31844207425211
"ILMN_2162819","UGT2B11",10720,0.224296501312808,-0.386420817245614,0.601043257628517,0.550171511720767,0.814944068515181,-6.31859827658731
"ILMN_1726352","THSD4",79875,0.127910212115764,0.273984918105263,0.600964728260217,0.55022345591193,0.814944068515181,-6.31864492521749
"ILMN_1658351","FIS1",51024,0.0939524801206897,-0.050276572877193,0.600974524679726,0.550216975817605,0.814944068515181,-6.31863910620019
"ILMN_1806728","TRAF3IP1",26146,-0.251653485650246,0.116453802315789,-0.600764270923123,0.550356062056248,0.815033617627023,-6.31876397516877
"ILMN_1699354","EPHA2",1969,0.23164726194335,0.0562032591403509,0.600460924613208,0.550556761815903,0.81520884978133,-6.31894405546388
"ILMN_1692824","ASPA",443,-0.202059294519704,0.468245645859649,-0.600401009525431,0.550596407163501,0.81520884978133,-6.31897961319125
"ILMN_2143427","LGSN",51557,-0.0880585394421182,0.10567835277193,-0.600385303191686,0.550606800160931,0.81520884978133,-6.31898893382872
"ILMN_1677586","KRT83",3889,-0.158163787804187,0.41361407777193,-0.600122893015595,0.550780453574808,0.815356447379582,-6.31914462075622
"ILMN_1721541","WIF1",11197,0.224791227189655,-0.296804351035088,0.600086730644401,0.550804386671507,0.815365197357298,-6.31916607048102
"ILMN_3240418","SNORA72",26775,-0.235458558915024,0.268943112122807,-0.599952558970726,0.550893189187988,0.815452172148268,-6.31924564331143
"ILMN_1792094","TMEM63C",57156,-0.212311053270936,0.310618243561403,-0.599847591118971,0.550962667977649,0.815522823380624,-6.31930788406254
"ILMN_1683990","CPLANE2",79363,0.148207899527094,0.32897393177193,0.599727385725799,0.551042238011444,0.815563924026024,-6.31937914671626
"ILMN_2114645","SIAH3",283514,0.259910496456897,0.530840598614035,0.599463066613182,0.551217224607575,0.81556392944535,-6.31953579626117
"ILMN_3236736","ZFP92",139735,0.207124061826355,0.593876346684211,0.599599679654134,0.551126779477992,0.81556392944535,-6.31945484062987
"ILMN_1670019","PEG10",23089,-0.189452013458128,0.570571177789474,-0.599643724094098,0.551097621303008,0.81556392944535,-6.31942873641743
"ILMN_1674519","ZP2",7783,0.0996057360357143,0.118710366508772,0.599437721079243,0.551234005528396,0.81556392944535,-6.31955081378847
"ILMN_3310431","MIR874",100126343,-0.0878107835357142,0.0552132767368421,-0.599419621547044,0.551245989131351,0.81556392944535,-6.31956153759072
"ILMN_2091632","CYP2A6",1548,-0.0789399783768472,0.0943794897894737,-0.599499251337873,0.55119326765804,0.81556392944535,-6.31951435529936
"ILMN_3234959","LINC00955",285492,-0.237828693747537,0.385718888192982,-0.599292444866127,0.55133019583472,0.815606742865589,-6.31963687956052
"ILMN_2133100","LPIN2",9663,0.182730169437192,-0.351360333736842,0.599134546717737,0.551434752981697,0.815632351505056,-6.31973039956871
"ILMN_1669928","ARHGEF16",27237,0.125941509905172,0.211493799789474,0.599118646757328,0.551445282186983,0.815632351505056,-6.31973981545823
"ILMN_1696675","CES2",8824,0.0571081244667488,0.0221241651578947,0.599064238884841,0.551481312707987,0.815651464912348,-6.31977203370434
"ILMN_1758404","TFAP2B",7021,-0.0834468821662561,0.11498365054386,-0.598622019523268,0.551774207640505,0.815803650056932,-6.3200337918102
"ILMN_1722559","NEUROD6",63974,0.100881733492611,0.156600467947368,0.598275064877413,0.552004060831642,0.81604928133567,-6.32023902729834
"ILMN_1712632","XDH",7498,-0.231190542390394,1.00038491491228,-0.598236739076986,0.552029454163024,0.816053063905424,-6.32026169110891
"ILMN_1661733","FOLR1",2348,-0.258318074549261,0.809888288631579,-0.597964660197824,0.552209741009378,0.816217634024345,-6.32042254266626
"ILMN_1721027","KCNK4",50801,-0.0723518198263546,0.0842741489649123,-0.59793248890055,0.552231060544706,0.816223602584478,-6.32044155738622
"ILMN_1696266","XRCC3",7517,0.152611844539409,-0.247320349982456,0.597740848201794,0.552358067143663,0.816334685188759,-6.32055480494428
"ILMN_1764165","TRIM65",201292,-0.235855950359606,-0.409636397596491,-0.59765264881445,0.552416524724227,0.816395534254825,-6.32060691317122
"ILMN_1788283","COTL1",23406,0.0594029846711823,0.138097201684211,0.597185393311833,0.552726268483963,0.81664886873232,-6.32088284121975
"ILMN_1766770","SNX31",169166,-0.228238814815271,-0.229510010631579,-0.596917313055025,0.552904018397181,0.816783738675004,-6.32104105425596
"ILMN_1789871","CASP16P",197350,-0.217704443009852,0.772987934684211,-0.596737613791142,0.553023183626518,0.816908675356981,-6.32114706817622
"ILMN_1797372","DIPK2A",205428,0.102695279969212,0.0144890716666667,0.59662234209611,0.553099631354554,0.816944950699157,-6.32121505633677
"ILMN_2338268","ABHD11",83451,-0.231222832098522,-0.376101161649123,-0.596220474451471,0.553366189942184,0.817032490314157,-6.32145197963934
"ILMN_1696151","MON1A",84315,0.228945897036946,-0.312086098210526,0.596089655982658,0.553452975696283,0.817032490314157,-6.32152907038537
"ILMN_1687757","AKR1C4",1109,0.170756441140394,-0.201567589982456,0.596182206376229,0.553391576503856,0.817032490314157,-6.32147453257562
"ILMN_3310406","MIR449C",100313923,-0.133842723582512,0.207001743122807,-0.596432788162363,0.553225354325363,0.817032490314157,-6.32132682855244
"ILMN_1719762","NUGGC",389643,-0.247880673460591,0.344522811754386,-0.595967875334847,0.553533771856242,0.817126225302146,-6.32160082017028
"ILMN_1652287","NOG",9241,0.246684904320197,-0.16742244445614,0.595486299270028,0.553853334695667,0.817339166330404,-6.32188440964049
"ILMN_2057836","RNU2-1",6066,-0.242934310673645,0.620591013473684,-0.595377144494874,0.553925780188208,0.817339166330404,-6.32194865699745
"ILMN_1769388","GJB2",2706,0.241375494679803,-0.366191719473684,0.595419332201554,0.553897779848338,0.817339166330404,-6.32192382713421
"ILMN_1737152","DAO",1610,0.235517534049261,-0.582570681122807,0.595178808450027,0.554057427038749,0.817388297250263,-6.32206536574975
"ILMN_1676058","MAGOHB",55110,0.0804754187697045,0.101450046789474,0.595139101196157,0.554083784876998,0.817398055856855,-6.32208872645093
"ILMN_1813390","OR1C1",26188,-0.22650908829803,0.595929902666667,-0.59500198571509,0.554174807539046,0.817483246590136,-6.32216938284475
"ILMN_3245912","TMEM59L",25789,-0.247529409591133,-0.176259408263158,-0.594790805593222,0.554315011918129,0.817564011114048,-6.32229357089797
"ILMN_3309064","MIR10A",406902,0.231906143555418,0.573665343087719,0.594553955419256,0.554472280062221,0.817585705929767,-6.32243280286705
"ILMN_1717337","MARCHF7",64844,-0.0564821233891626,0.0377218763684211,-0.594426032891526,0.554557229734709,0.817640398251859,-6.32250797913022
"ILMN_1684217","AURKB",9212,0.215274447913793,0.550891776807018,0.594362241299165,0.554599594337888,0.817677335419784,-6.32254546158162
"ILMN_1779882","SOWAHA",134548,-0.239081766982758,0.516256610526316,-0.593998113518845,0.554841446152888,0.817842278296679,-6.32275933851538
"ILMN_3286498","SNRPD2P2",645339,-0.223765695261084,-0.0318680060350877,-0.593918576230734,0.554894281454461,0.81785650826574,-6.32280603893314
"ILMN_1731280","TCP11",6954,-0.221362236183497,0.58254483222807,-0.593699276890624,0.555039971441481,0.817988215269459,-6.32293476882539
"ILMN_1789826","OR51B6",390058,-0.0825881595800492,0.102354644491228,-0.593580858857539,0.555118649611617,0.818008515531208,-6.32300426132704
"ILMN_1913407","ARHGEF17-AS1",100287837,0.240823564189655,-0.154288748,0.593470722342519,0.555191830474646,0.818040192148445,-6.32306888161108
"ILMN_1791773","OR1A2",26189,-0.110506418603448,0.204766361649123,-0.593425700699551,0.555221746766121,0.818058345442683,-6.32309529370351
"ILMN_1684922","AQP7P3",441432,-0.257563769316503,0.101931348210526,-0.593189017308808,0.555379033068236,0.818178891507064,-6.32323411223402
"ILMN_3203615","XIAP",331,-0.256187366502463,-0.0962910722807018,-0.593172249564141,0.55539017680354,0.818178891507064,-6.32324394470547
"ILMN_2403730","ATP6V1H",51606,0.0574217836674877,0.0877883823333333,0.593083660205832,0.5554490545818,0.818225825296154,-6.32329588824107
"ILMN_3229203","LINC00967",100505659,0.262636657291872,-0.628402813491228,0.592755669061816,0.555667069503589,0.818242845466744,-6.32348813606123
"ILMN_1764797","GLRA1",2741,-0.231327022502463,0.237557637912281,-0.592645503417966,0.555740305958624,0.818242845466744,-6.32355268468368
"ILMN_1705224","STIMATE",375346,0.173975269050493,0.457296510912281,0.592598167705286,0.555771775510194,0.818242845466744,-6.32358041614336
"ILMN_1811927","OR2W3",343171,0.163900983932266,-0.133309878140351,0.592533568404783,0.555814723616048,0.818242845466744,-6.32361825788506
"ILMN_1685174","CPB1",1360,-0.24647077032266,-0.154031342105263,-0.592350926381965,0.555936160069271,0.818266613849951,-6.32372522604416
"ILMN_1718687","TPPP",11076,-0.240543026614532,-0.446478425035088,-0.592425767507415,0.555886397511007,0.818266613849951,-6.3236813976964
"ILMN_1710303","ODAD4",83538,0.241911832908867,-0.525869136280702,0.591844577114226,0.556272894988065,0.818490385347454,-6.32402160988384
"ILMN_1796431","GPR101",83550,-0.211217010657636,-0.309678083052632,-0.591794523199803,0.556306187636251,0.818490385347454,-6.32405089458541
"ILMN_1791949","PGBD1",84547,-0.0997050631514779,0.069428403,-0.591897469051786,0.55623771575296,0.818490385347454,-6.32399066210135
"ILMN_1672662","SLC20A1",6574,-0.0575298815221674,0.0193121462982456,-0.591748833119696,0.556336578612844,0.818490385347454,-6.32407762403271
"ILMN_1683405","LHX1",3975,-0.185705191278325,0.541638925526316,-0.591641115700063,0.556408230661295,0.818555276198836,-6.32414063242538
"ILMN_1795419","CNPPD1",27013,0.109947365142857,-0.013905009,0.591427732126492,0.556550183920218,0.818626098313221,-6.32426541589101
"ILMN_1742145","ESPL1",9700,0.266756072647783,-0.200410394912281,0.591234047998494,0.556679047823542,0.818688422199758,-6.32437864093066
"ILMN_1798043","SMIM45",339674,-0.256589966268473,-0.0891951405263158,-0.591121539431065,0.556753910025675,0.818688422199758,-6.32444439505193
"ILMN_1762670","BPIFA2",140683,-0.236343102294335,-0.255191740719298,-0.591043687294927,0.556805715093478,0.818688422199758,-6.32448988745225
"ILMN_3247329","KMT2E-AS1",100216545,-0.197876616633004,0.662886074245614,-0.590992209145679,0.556839971469981,0.818688422199758,-6.32451996513088
"ILMN_1789638","MFSD2A",84879,0.191678814566503,0.605021023964912,0.591113533901842,0.556759237025645,0.818688422199758,-6.32444907330496
"ILMN_1814333","SERPINI1",5274,0.147388032231527,-0.120906833122807,0.590886967817801,0.556910008086221,0.818688422199758,-6.32458144753415
"ILMN_2041483","PCDHB10",56126,-0.123652376291872,0.250365781350877,-0.590879850213573,0.55691474491025,0.818688422199758,-6.32458560527649
"ILMN_1685929","VANGL1",81839,-0.11807733854064,0.193593616280702,-0.590937383280009,0.556876456759074,0.818688422199758,-6.32455199596959
"ILMN_1809883","CCDC134",79879,-0.111807857449507,0.199124123631579,-0.591176302356273,0.55671747063236,0.818688422199758,-6.32441239113958
"ILMN_1652797","FAM174B",400451,-0.106834874815271,0.161303417210526,-0.591291725700801,0.556640671544775,0.818688422199758,-6.32434492718005
"ILMN_1825660","CCDC15",80071,-0.179272321746305,-0.27840418945614,-0.590668499840496,0.557055409498045,0.818767786332301,-6.32470904287131
"ILMN_1727459","ORC1",4998,-0.238503380394089,-0.370558618684211,-0.59023209234886,0.557345917409424,0.818869413518871,-6.32496378537081
"ILMN_1686227","GNA14",9630,-0.237718013453202,-0.388447110315789,-0.590372242780576,0.557252613763262,0.818869413518871,-6.32488199615894
"ILMN_1752270","SLC25A40",55972,0.191327446910099,-0.2430114,0.590278987012799,0.557314696921097,0.818869413518871,-6.32493642064334
"ILMN_2045369","EVX2",344191,0.102642507185961,0.175953112070175,0.590288412761888,0.557308421760594,0.818869413518871,-6.32493092011967
"ILMN_1805827","PPA1",5464,-0.0588565183953201,0.0981233910175439,-0.590171072112112,0.557386543416406,0.818872245858355,-6.32499938966442
"ILMN_1706265","TRIM61",391712,0.22122865198399,-0.558039311333333,0.590017373871032,0.55748887907137,0.818946169675911,-6.32508905392026
"ILMN_3245616","CWC22",57703,0.202791680448276,-0.588013436385965,0.589707664413572,0.557695118919063,0.81914722483102,-6.32526966169987
"ILMN_1740035","POU4F2",5458,0.212123379692118,0.386493450175439,0.589442263133521,0.557871883643818,0.819203051124896,-6.32542435654151
"ILMN_1671905","SFR1",119392,0.0791695761206896,0.0437937025263158,0.589467394625401,0.557855144163799,0.819203051124896,-6.32540971105939
"ILMN_1694223","DGCR8",54487,-0.0655086824310345,0.0933757117192982,-0.589525019336649,0.557816762681553,0.819203051124896,-6.32537612768929
"ILMN_1744887","RLN2",6019,-0.232305230997537,-0.076436011754386,-0.589346183377773,0.557935882361475,0.819246087788809,-6.3254803417353
"ILMN_1687409","CRYGN",155051,0.137475284934729,0.258704866912281,0.589355269858227,0.557929829700655,0.819246087788809,-6.32547504747447
"ILMN_1722680","DSEL",92126,0.213324863523399,0.413048258315789,0.589253754756319,0.557997452517458,0.819311023093607,-6.32553419092426
