"ProbeID","logFC","AveExpr","t","P.Value","adj.P.Val","B","GeneSymbol","EntrezID"
"ILMN_2338323",451.146342857143,612.759985714286,6.90980460828688,1.07456419482163e-05,0.00322542634815133,1.95155133101833,"CDC25B","994"
"ILMN_2106902",176.061628571428,447.479671428571,6.90986982139662,1.0744588240286e-05,0.00322542634815133,1.95160491576928,"FOXN3","1112"
"ILMN_1655961",112.352835714286,156.966653571429,6.88592154261388,1.11389955165703e-05,0.00322542634815133,1.93188154793305,"SND1-IT1","27099"
"ILMN_1662364",95.5376857142857,265.2172,6.90663344669961,1.07970135010298e-05,0.00322542634815133,1.94894481598814,"AARS1","16"
"ILMN_1765941",-84.4457185714286,105.757983571429,-6.89599719846688,1.09712227941352e-05,0.00322542634815133,1.94019077437986,"ADGRG3","222487"
"ILMN_1721138",56.4108114285714,110.16288,6.89441469079942,1.09973955787938e-05,0.00322542634815133,1.9388867746768,"GRPEL2","134266"
"ILMN_1777139",36.6362928571428,56.9796464285714,6.88442375992309,1.11641664190595e-05,0.00322542634815133,1.93064497300338,"MAK16","84549"
"ILMN_2092333",-20.2606205714286,18.6527711428571,-6.88411665204198,1.11693349350977e-05,0.00322542634815133,1.93039137949753,"GPR141","353345"
"ILMN_1705663",-31.84636,63.4042628571429,-6.87764537121546,1.12788351420001e-05,0.00323788818491196,1.92504424507004,"DMXL2","23312"
"ILMN_2115218",54.45075,116.240753571429,6.86407330853952,1.15121935874363e-05,0.00328555312074651,1.91380815018251,"ANKRD10","55608"
"ILMN_1678998",30.0420285714286,41.80248,6.84884151726241,1.1780186384547e-05,0.00334249090770375,1.90116296437202,"LRRC14","9684"
"ILMN_2119774",28.1290957142857,41.1565792857143,6.84436732610258,1.18601549462228e-05,0.00334572914358676,1.89744151177506,"CYP2R1","120227"
"ILMN_1687519",-49.2046157142857,100.650235,-6.81883085521118,1.23277053401739e-05,0.00345763795239371,1.87613985882443,"SNAP23","8773"
"ILMN_1753342",-2723.81585714286,5273.4665,-6.79156601088631,1.28484930805716e-05,0.003478324226486,1.85328068835614,"SAT1","6303"
"ILMN_2162367",1598.01971428572,4982.33485714286,6.77745902235995,1.31270405469076e-05,0.003478324226486,1.84140612315338,"DMC1","11144"
"ILMN_1801307",-1324.6714,1655.21658571429,-6.78839289642852,1.29105977608687e-05,0.003478324226486,1.85061252176851,"TNFSF10","8743"
"ILMN_1677691",495.007728571428,1099.58099285714,6.76397041449348,1.33993561232087e-05,0.003478324226486,1.83002195634795,"CPM","1368"
"ILMN_2392569",-322.791257142857,397.939471428571,-6.75358475711544,1.3613096064972e-05,0.003478324226486,1.82123652368904,"FPR2","2358"
"ILMN_1659564",280.351414285714,587.151578571429,6.76000448899298,1.34805541728819e-05,0.003478324226486,1.82666916804156,"SEC61A1","29927"
"ILMN_1732705",157.897685714286,490.910042857143,6.77539062628295,1.31684156421774e-05,0.003478324226486,1.83966234359903,"HCFC1","3054"
"ILMN_1740493",127.937478571429,142.078703571429,6.80599670742817,1.25700132505937e-05,0.003478324226486,1.86539447976062,"TRAF5","7188"
"ILMN_2246510",75.7826971428571,133.833751428571,6.81002462376795,1.24934285258175e-05,0.003478324226486,1.86876970459201,"TSC1","7248"
"ILMN_1757317",68.7421414285714,111.009015,6.77106741996201,1.32553408160573e-05,0.003478324226486,1.83601538908282,"LARS1","51520"
"ILMN_1737586",-43.7324814285714,64.1316907142857,-6.7833252826052,1.30104412038603e-05,0.003478324226486,1.84634795923146,"EIF4H","7458"
"ILMN_1768962",34.3509557142857,75.8759835714286,6.78588283210534,1.29599500202182e-05,0.003478324226486,1.84850073953167,"AKAP8L","26993"
"ILMN_1702763",31.8871942857143,50.7440057142857,6.78606086696137,1.29564429773438e-05,0.003478324226486,1.84865055842756,"ZMYM1","79830"
"ILMN_1715680",30.5823502857143,28.8222191428571,6.75685723759568,1.35453610278919e-05,0.003478324226486,1.8240066691128,"NEIL2","252969"
"ILMN_1683533",25.9106757142857,43.0006835714286,6.77517967056821,1.31726432321284e-05,0.003478324226486,1.83948445659917,"CCDC66","285331"
"ILMN_1669696",21.6996385714286,42.1750292857143,6.75441420388923,1.35958940430673e-05,0.003478324226486,1.82193881259611,"ZNF792","126375"
"ILMN_1748836",10.3755907142857,16.7839146428571,6.77040479862848,1.32687174506834e-05,0.003478324226486,1.83545614982085,"FUZ","80199"
"ILMN_1693090",17.5965748571429,18.7355311428571,6.74566327263902,1.37785452027706e-05,0.00350226219547298,1.81452380480524,"CROT","54677"
"ILMN_2075440",-44.2457471428571,56.8014678571429,-6.73107621995353,1.40888001560496e-05,0.00354420471142107,1.80213592594499,"PDIA3P1","171423"
"ILMN_1764043",24.0576242857143,81.4674664285714,6.73357759773669,1.40350775063155e-05,0.00354420471142107,1.80426265299294,"TTL","150465"
"ILMN_1784766",94.9724285714285,229.711114285714,6.71468186336412,1.44463318662653e-05,0.00359706292892523,1.78817180956695,"MCM3AP","8888"
"ILMN_1748827",46.3901828571429,70.7643228571429,6.6786004745025,1.52674235550493e-05,0.00375618035498151,1.7572841148964,"TMEM238","388564"
"ILMN_1737535",86.8727814285715,140.044095,6.66765162326109,1.55262301272723e-05,0.00376978412388691,1.74786902704428,"TAF4","6874"
"ILMN_1750101",-713.4331,1341.76916428571,-6.65877175859051,1.57395353346271e-05,0.00379169277008621,1.74021860303024,"S100A11","6282"
"ILMN_1735367",-363.258214285714,827.736764285714,-6.65743757540319,1.5771850753591e-05,0.00379169277008621,1.73906801838416,"HSD17B11","51170"
"ILMN_1764964",-934.552142857144,2942.66992857143,-6.64944805339151,1.59668390602593e-05,0.0038011202275992,1.732171801767,"IFNGR2","3460"
"ILMN_1677484",75.3641571428572,200.940935714286,6.65033168150298,1.59451489062384e-05,0.0038011202275992,1.73293503003651,"SNAPC4","6621"
"ILMN_1745887",62.6127271428571,130.410550714286,6.64359845615033,1.6111216183266e-05,0.00381687224947539,1.72711599739476,"FBXO21","23014"
"ILMN_1665095",49.0220171428571,73.9655228571429,6.63149752005277,1.64142833664632e-05,0.00384175867044703,1.71663921612655,"NSMF","26012"
"ILMN_2172588",30.1934885714286,35.1193728571429,6.62669386829304,1.65362558499842e-05,0.00384175867044703,1.71247358055737,"IKBKB","3551"
"ILMN_1680246",-18.0048941857143,17.2339357642857,-6.62381312600265,1.66098616778543e-05,0.00384175867044703,1.70997362268618,"MAT2B","27430"
